D,H,G,L,C_NaOH0,V_total,N,k_caus,eta_eq,CO2_tpy,cost,efficiency,pressure_drop_Pa,pump_power_kW,blower_power_kW,total_power_kW,annual_energy_kWh,installed_cost,annual_cost,lime_cost,electricity_cost
8.251833220267471,50.53621624183224,106.50689656262557,27.180318564408164,3624.967163228772,147.83769837532068,4,0.43201122091973776,0.9649556569048386,1919494.5807984627,212.6431163435188,88.98384954990284,2095.2038167238866,21154.452862541097,343.3133172083527,21497.76617974945,160072366.9744144,12080770.022461625,408167309.4654814,323143270.8278985,16007236.697441442
7.359849197489558,33.96239129664634,34.85203074461176,22.766572242144683,1999.008693653241,275.73460074630805,5,0.06414313355903041,0.9572769370137403,685291.7779519946,219.0085862172581,97.084402605226,1899.8424333935277,12431.233347919338,101.86671830546037,12533.1000662248,93321463.09310986,9218530.912218705,150084783.4355775,115367570.61682183,9332146.309310986
8.143559810763266,42.799974190764594,138.90797687113115,11.232305728721874,3346.723153660334,402.22045541721945,6,0.47428410675109145,0.9538978919839682,1740038.2285861059,207.84617838428827,61.849135493570664,2004.2898637831304,7524.324991155785,428.325923140661,7952.650914296445,59215438.70785133,12546934.831412248,361660296.0541887,292932134.41477984,5921543.870785133
11.947849330397046,55.81637436553402,104.9224857760552,12.39084214594285,1974.7241692362177,282.61382819316407,6,0.13395652649871614,0.980330309864098,2045351.6987226997,208.71392335259398,96.25015875038326,2157.119455647397,10560.690555050161,348.20051600371687,10908.891071053877,81227602.91506717,18782934.468864556,426893377.67630744,344331077.84222865,8122760.291506717
10.393422419156508,53.26040543074219,137.5309559908192,12.950086874296597,1995.2336603745455,191.17406501677667,4,0.050234169647892124,0.9317311970700752,2389033.4735360993,207.789666012763,85.7677076856557,2127.1430825449766,10573.460610547363,450.0738794948748,11023.534490042239,82081237.81285451,15824067.736430243,496416467.55937713,402189252.56598413,8208123.781285452
8.04781258158029,30.76295486000296,94.09073032505303,17.12074928397458,4615.962148006217,207.7649335194086,6,0.4743093667606336,0.9290882638818679,1362547.7243549558,209.2660022687218,71.50014343941164,1862.2984447177043,8580.787153139701,269.5769549949218,8850.364108134623,65899811.1491704,9703115.16354639,285134915.1761059,229382324.2387155,6589981.11491704
10.18790621743366,49.60566356133123,73.63555228551527,29.294552068024018,5831.0128272395,200.71291833014567,4,0.3705217654659989,0.913327823695806,1481483.314928608,216.2356398238083,99.33704709964951,2084.0055456151354,22417.93048246711,236.08753741145708,22654.018019878567,168681818.17601582,14649042.07360257,320349492.49188405,249404905.25576138,16868181.817601584
14.97740485048942,34.337335499634975,147.19379469991836,15.275925332955783,1648.7282980524678,238.0284992106732,3,0.1578028508001376,0.9130405384882101,2483733.021615924,207.13997784735668,83.31389517321337,1904.2383162872693,8421.383287027822,431.2185596727793,8852.601846700602,65916473.35053268,18612558.84535371,514480403.07627076,418131741.8121423,6591647.335053269
9.89452760277563,59.497765893871026,59.04663258138005,21.803388685146963,4927.2882689792295,195.05501759695986,5,0.41141289037095313,0.9423270571001434,1194703.323607323,217.70303509723283,99.90034011152194,2200.450251819726,19707.867596923414,199.8910423581609,19907.758639281576,148233170.8280906,15321267.801488934,260090539.59006575,201126037.82337326,14823317.08280906
14.83423140894843,38.958855485559354,127.97182478632607,24.958628124613778,2178.2289478444327,303.27951069628745,6,0.06834881369964377,0.9531803648869418,2424888.1284186686,209.43302330407673,93.55766505127562,1958.6409254794457,15375.81178625154,385.61669743812797,15761.428483689668,117359596.48955327,19883096.203261156,507851651.908886,408225315.6885689,11735959.648955328
11.775643618422825,25.580574012474965,91.45116699591372,10.662394379948449,4403.277556842524,169.74657160199658,3,0.22890740948938504,0.9465976215474732,1387447.7407586398,207.26234838250733,74.90820875052924,1801.1528981846882,4569.527997385324,253.41159150317216,4822.9395888884965,35911608.17886374,12114743.14325712,287565677.0076399,233574194.7575724,3591160.8178863744
13.37710105907328,48.64915409637482,118.22593430889266,10.226790518442842,3936.515882224046,378.3137597380329,5,0.34699282071538057,0.9735499980181094,2192730.5057999715,207.48440921074595,91.57449527388674,2072.72872308586,7689.059226957351,377.0004459318521,8066.059672889203,60059880.324333005,20176311.23144912,454957393.55428725,369142020.39245605,6005988.032433301
10.552008115994623,43.537770242460226,59.0222749080542,7.32756919514748,5537.470910789971,460.1672228653322,5,0.13491819875362074,0.9250984217332964,1112550.3319981429,208.87414238965488,93.0691511531391,2012.5491853148442,4984.375092846163,182.74650966405116,5167.121602510215,38474387.452291064,15149984.050855916,232382996.4614379,187295737.55451584,3847438.7452291064
12.003578299727714,54.63313997834071,132.7589150253711,15.112703178054753,5494.965444424319,440.3713795070051,3,0.1227329213425762,0.9808698769674371,2542949.7976878365,208.34835672607923,94.57495033018854,2143.2164915464255,12629.925759010866,437.74014781874746,13067.665906829614,97301840.3422533,19658659.84380236,529819411.58517635,428100773.71209234,9730184.03422533
11.0642905965959,25.32189680658204,42.17658514392385,21.587544227701397,1522.777127307984,164.32322056699945,4,0.268526189113802,0.9403581728687622,798656.2118041229,214.09439279580099,93.49545292412641,1798.094653935541,9173.40511286671,116.67306502853327,9290.078177895244,69173922.11260799,10965919.675225884,170987816.7187983,134452257.9699329,6917392.211260799
14.944574626108206,31.157383843707088,32.1690436338625,17.347342879585867,2304.7021914959796,246.58751383314396,6,0.4321505347223801,0.9591851603070309,647219.0275126463,217.48874195062,99.33794158892162,1866.7855640439036,8790.2439856777,92.38877886891224,8882.632764546612,66140083.564814076,16714162.04504306,140762852.06022915,108958095.31563728,6614008.356481408
10.683086033354716,28.278616873983236,74.12589636713203,11.630059192043136,2597.953395205876,489.2042219009782,3,0.2690339688317548,0.9815488908946699,1229072.1345592586,208.36844481324113,81.86710710195412,1832.9176006470545,5423.981009662133,209.02563094623977,5633.006640608372,41943367.44596994,13012822.554408243,256099849.24140334,206911961.9393217,4194336.7445969945
9.343943655104287,37.25274426931365,107.41240344366778,21.72310149157749,5388.754042823563,192.07410729662212,6,0.17634756309838512,0.9021884369788309,1826318.296847725,209.7221866712671,83.95065047157972,1938.6566918801454,12863.161423869002,320.3627303492254,13183.524154218228,98164520.85230893,12015986.491733808,383019466.7726492,307457220.20778906,9816452.085230893
11.454722959071677,31.198873779246714,142.85503012234972,28.848214425064683,5616.889755992019,248.06348010217775,3,0.47888233116077894,0.9297675274203463,2354745.585096246,209.0080088024211,81.3861461638856,1867.335949198034,14634.738402109988,410.39743580189486,15045.135837911883,112026081.44909188,13994072.058870746,492160685.97725844,396416951.6014108,11202608.144909188
10.527649668354899,45.03023642097934,147.63979004592548,6.883656400153205,2875.636586792318,176.3644124601384,3,0.19261490232032497,0.9152543472017484,2115973.172994104,206.26514014304183,70.7634124964746,2030.2436006190019,4826.393270782626,461.1457522114972,5287.539022994123,39371015.56521424,14720045.40849213,436451503.0665458,356220069.0459741,3937101.556521424
10.5680126245835,57.765417095627335,113.52357560099676,19.251529252234125,1937.2942219684585,346.00289067966787,4,0.21139105158327376,0.9228747284162765,2211382.6965161813,210.37244296890486,96.17891543222002,2180.1243589816577,16933.88554633554,380.7623269021982,17314.64787323774,128924868.0641282,17392026.961346917,465213980.2052734,372282081.31080186,12892486.806412822
7.952905884189388,36.28927674835102,131.84037539096093,8.41553328605072,4690.099486095533,321.1279907631631,4,0.41421251996533115,0.9729102055211263,1414618.9997220112,207.31004816349406,52.97769829114699,1927.5830639314177,4869.561835126952,390.9742688399642,5260.536103966917,39169951.83013766,11113754.307729876,293264732.9653639,238148424.6521332,3916995.1830137665
13.670723185801037,56.963419339476495,91.36108786331253,17.53790736717999,5092.328305350488,359.98557231110607,6,0.22855272224624978,0.9045691677935458,1837210.9162666337,211.46480830384303,99.28869094484412,2170.5927439357756,15229.4463295344,305.0887913756693,15534.535120910068,115670148.51029637,22028558.604288284,388505454.2220515,309290972.0204383,11567014.851029638
13.866171489506598,25.966587015579666,99.46378746090704,15.961853075452174,4524.117608828397,231.26106698989278,4,0.2941900856184095,0.9257887126915456,1626960.8841762375,208.01996688016246,80.76331727200238,1805.6884114244867,6927.038772275155,276.3086282685354,7203.34740054369,53636124.74444831,14733587.43878214,338440349.2416608,273895778.0245795,5363612.474444832
10.908332605690108,26.06750874786673,34.48178264990573,25.565014016491457,3120.857886350683,150.8242050607539,3,0.4225410517044149,0.9244388624237768,680955.8789295808,218.03815165959543,97.5059893941828,1806.8706167890011,11130.724456590671,95.85249213018376,11226.576948720856,83593091.9601755,10826092.125008898,148474361.20354104,114637630.24288264,8359309.19601755
14.652518303907698,41.004280656480496,131.04276900143776,9.859500849871825,3351.0925727550534,379.8048843068775,6,0.3767411001751977,0.9878266871516281,2278809.3029478914,206.91476036731956,85.86119966044078,1982.7226731718117,6356.589122713365,399.7253373144106,6756.3144600277765,50307517.469366826,20394704.435484376,471519280.84228146,383633222.5753449,5030751.746936683
10.163003483011954,36.30347655294361,125.42234337224444,11.770806281551856,3475.3713931753623,131.3825525369064,3,0.13295015344911654,0.9072785669955478,1893887.5534296853,207.17397815263553,74.55577841451094,1927.466994191213,6813.398457934162,371.9191187447972,7185.31757667896,53501874.67595153,12483127.116618466,392364218.61779,318832376.35447717,5350187.4675951535
9.283144749401078,49.09749652678782,36.98323146101323,27.88034319066201,3490.58503378997,195.9149436629613,4,0.37156816521502806,0.9594177639045958,749036.2320948452,227.09711069355524,100.0,2077.994678490112,21137.14129018519,118.23224333746705,21255.37353352266,158267511.33060974,12921223.48883758,170103964.11352658,126098828.52966847,15826751.133060975
7.799338969459429,58.420284823211794,118.54763000349222,18.858851312785017,4252.743358054585,267.84002497111595,6,0.30471674472233434,0.9142781802878243,2008212.752209206,210.69312587720205,83.64093409675066,2188.277021956542,16761.558299760207,399.1000842216122,17160.658383981816,127778262.32712859,12989886.577280775,423116622.18941665,338078806.6602593,12777826.23271286
6.201646478056421,36.96578833507405,41.01588789761303,7.353924706714003,2901.359892260824,491.80421144860344,3,0.26337822308929637,0.9088050744585902,712681.1528255972,209.96199614115406,85.79168272940065,1935.2931377670477,4324.994228117496,122.11964059641998,4447.113868713916,33113209.86644382,9234480.181283118,149635957.45944127,119978519.91103955,3311320.986644382
9.916158751168323,41.5715119773198,50.784224389201825,15.846291230949326,3293.2713047881803,346.3400392208866,3,0.44900617428412143,0.9234804261007543,1003834.1008405291,213.18374027290673,97.5967039063985,1989.4015929205123,10342.343039470677,155.43110291555513,10497.774142386234,78166426.2642079,13544128.101689948,214001108.2306742,168993566.30600956,7816642.62642079
5.153045402903848,57.670270782781905,90.1247860698311,18.48443621000156,4577.836962291635,346.3404657559655,6,0.339088675192842,0.902386017948746,1268683.7011096678,214.18362730918363,69.5042151301902,2181.402396415476,16234.493638849252,302.4591143217871,16536.952753171037,123134150.20011155,9439694.363057125,271731277.0117088,213580494.0132136,12313415.020011157
10.857755812734633,57.908058449873515,99.05690134510547,14.704248155163048,4394.79698299059,283.30115619660666,5,0.4192877640847799,0.9563345703091416,1955709.5344049167,209.7605556303966,97.48137455329771,2181.7669144065094,12963.434343724566,332.49087692058583,13295.925220645153,99001459.1929238,17390260.09818964,410230718.5884395,329239989.5570559,9900145.919292381
13.204268437712681,47.801967015022576,54.802123185209446,11.849028183028343,2465.6510386876835,250.90363329119035,3,0.09249933234016779,0.9614706096074721,1098198.0025643152,211.9780581290438,98.94305022870158,2062.731713474499,8768.065819571559,173.9108883997964,8941.976707971355,66581958.567554705,18565445.80530833,232793880.02477822,184879550.12494916,6658195.856755471
5.71188648460229,36.16414706028164,131.38503731633455,5.581798393395647,5165.108171650211,212.74190990935998,6,0.36180066141137274,0.9313502944007878,821717.5320224926,208.12962059526728,30.88009830265084,1927.7217789422941,3220.0620071139597,389.65199671052943,3609.7140038244893,26877930.47247715,8174158.567480578,171023758.1763208,138334587.47454324,2687793.0472477153
14.366481518557073,26.37152143364762,80.15352380586945,29.189513788006188,3965.8734746163927,269.3883769232474,6,0.4130756326702688,0.9891454627800605,1479091.6819013592,211.51081490009625,91.11177436571607,1810.4509358638572,12833.154110669475,223.25234182634202,13056.406452495818,97218002.44528386,15486106.424129756,312843886.95091045,249002278.37326,9721800.244528387
9.126176769114265,38.02063300274741,123.16955528903962,13.520088506325447,5688.407965216042,443.3651007372047,3,0.35593015095511066,0.9665917884402637,1803053.8431266788,207.97616272908698,72.27820397644759,1947.7561404621165,8151.30790350257,369.0834732803309,8520.391376782902,63442834.19152548,13173058.27112231,374992219.48741984,303540693.56340754,6344283.419152549
7.382361524039794,38.22051101617032,94.11929682366761,17.414029767076944,3253.2813879864157,219.05406980372436,5,0.2251407554303734,0.9009753886332269,1415319.760221246,210.1130894717986,74.24683173790163,1950.2322410500544,10547.757762022478,282.39151872381007,10830.14928074629,80641291.54443687,9947107.83241736,297377207.41057116,238266396.3526292,8064129.154443688
14.053819764192637,28.195033687514673,68.31763651084978,28.751549176270125,5777.732161219003,329.37515524931445,5,0.08747798503786684,0.9082533732532633,1309961.3952558818,212.89609920698732,94.67333885265808,1831.9166060424375,13375.355417835795,192.54186586122592,13567.897283697022,101026563.17440803,15836783.160671037,278885671.16171974,220529515.50672188,10102656.317440804
11.02440925901119,44.37960683210303,55.52734740290747,28.654863572042256,5015.8322271204115,145.38584080697922,3,0.2724891371161617,0.905180288401498,1123534.9086946275,218.55812623067973,99.9037230745015,2022.4530780286627,19829.73635673876,172.77146872273397,20002.507825461493,148938673.26838627,14455667.682033492,245557684.39905563,189144970.2003748,14893867.326838627
10.495288823237356,40.45356754806819,136.52450193099597,13.772875313801967,2026.8015739242264,157.19667282113434,4,0.42663374340681826,0.9780181834779758,2170117.490145555,207.4680406445118,78.48283386474876,1976.334585255924,8773.311690818362,415.10476138625614,9188.41645220462,68416948.9031156,13823009.28728521,450230023.648884,365335162.1106208,6841694.890311561
13.38480763763985,39.91320162664294,56.709170108523665,14.916290048856297,5513.536089495495,158.6419286768102,3,0.08817697133833637,0.9887975620651058,1123658.943483342,211.93823601452203,97.83252235911739,1969.8640220621828,9388.707342550582,171.8605444888999,9560.567887039482,71187988.48689598,16684520.370861972,238146294.363801,189165851.22172418,7118798.848689598
8.742707957561203,37.97247514734118,127.5359480709003,28.681214434596466,5937.004787202919,401.35127410357666,4,0.3686815380124399,0.9433500289167703,2002185.0776912011,210.8777091132609,77.51283746337785,1947.247214505217,17272.646025300295,382.06772250821945,17654.713747808513,131456998.5661822,12709500.586046195,422216202.4042768,337064059.0914363,13145699.85661822
8.779875901222544,49.6779527503831,59.84689853163455,13.256313225477463,3455.0333001972213,201.4728695492555,4,0.2608972888973568,0.9050672948113654,1179876.8818079454,211.484842160297,97.34128451025926,2084.8752045308315,10157.94764130548,191.95894587181152,10349.906587177291,77065404.4481221,12471404.582953554,249526076.11773676,198630034.4765978,7706540.44481221
6.188179162680719,29.11341863719867,107.90523625392763,23.651121981635583,4125.159442937218,484.86901938981674,5,0.26497170089610245,0.9074602189524019,1117769.240809504,212.34512276555645,51.145998816453684,1843.4498812196507,11307.014764520081,306.02753070043264,11613.042295220514,86470712.93021193,9282189.582447076,237352846.66325694,188174330.9510933,8647071.293021193
10.283701212972092,40.27175410622946,126.25310988320808,29.44751671885677,4002.0226738916303,229.07455531103346,6,0.28746549908883495,0.989366831650737,2263466.642975289,210.5600287052518,88.5184995910891,1974.1876666163125,18683.01517074852,383.4574344667438,19066.472605215262,141968955.01843283,14007425.049903762,476595601.31825674,381050314.87852573,14196895.501843283
5.737965647353988,44.384899954046226,146.31630427429187,18.07744610425372,4332.293871608681,378.29947559384686,5,0.4981241187632168,0.9627232550277434,1338422.2969727963,211.6853905949421,45.16504734490311,2025.4709303756176,12511.29375435502,455.9375706885722,12967.231325043591,96554004.44627458,9900491.910092045,283324446.715666,225320854.3120075,9655400.444627458
8.842018313792199,50.798524704505674,139.83052100029278,28.967560185196156,1760.3875399096833,257.80871944325196,6,0.32905966901069156,0.924964306468302,2376234.5299702683,211.47195242671214,83.90529265272713,2098.3577521155084,22651.95038990125,451.4068580358688,23103.35724793712,172027598.0681398,13838537.068600897,502506955.47658324,400034574.7000618,17202759.80681398
6.881211597237613,41.22944417289938,72.40226736312634,19.5914027962718,1849.8058663424317,489.7579230664666,6,0.25395838107297397,0.9029084355998686,1237240.6346870523,212.4435021883937,84.37310621785394,1985.6255307503907,12692.733832344149,221.17506240067604,12913.908894744825,96156965.63026996,10783519.584947336,262843733.4827084,208287113.4377726,9615696.563026996
7.797635071689458,39.392235230526516,102.33382584279582,11.773941062878247,2099.3330635068737,130.48015183966527,4,0.47740996098136584,0.9653147557549524,1451285.9443730356,208.311957945648,70.02220910905369,1964.0037718308108,7324.86859414039,309.2061845248127,7634.074778665203,56843320.8019411,10007370.1514744,302320216.6113458,244321235.2160832,5684332.08019411
11.134151959357899,39.63850627017166,141.9274180024816,26.65159723751021,1703.4840154778524,110.5467897989008,3,0.3999210276808515,0.943233307367972,2486615.2700506286,209.342860716948,86.505620195142,1966.7152706846598,16672.620401130745,429.4320312528084,17102.052432383553,127341882.41152793,14306466.735718017,520555154.1348448,418616962.8676462,12734188.241152793
14.852860506655043,38.185863947827926,119.94939599712865,14.824736224471478,5231.238993179315,327.63258766629906,3,0.26091192190773665,0.9373337552103899,2176321.949150793,207.9141254379273,89.58331029748396,1949.5387763605204,8972.212569443784,359.7630749191164,9331.9756443629,69485890.64792615,19680625.357288465,452488074.72905236,366379671.01245683,6948589.064792615
7.734070719307063,26.97314238278245,133.76668515060638,25.32252522825194,5998.729529787588,498.65473482956213,3,0.3133172895464624,0.9653508759664663,1453003.1278931247,210.47315139157612,53.63158277037035,1817.8671355709791,11346.536160383208,374.10778579931974,11720.643946182527,87271914.82327509,10704661.853848062,305818147.3094833,244610319.80368468,8727191.48232751
12.570812020424558,38.224769224652526,58.93017987955582,10.126133212663122,2631.490977803093,209.8927188103635,6,0.15288926247655824,0.9604530615965271,1121599.4508675118,209.6472147068307,93.97277486770724,1949.9902096255787,6134.049651451417,176.78965202555096,6310.839303476968,46990509.4536895,15581134.027440524,235140200.89108467,188819139.54731643,4699050.94536895
11.181282404578958,37.53569513114942,43.62691106395548,21.78932988981999,3841.3846540670697,408.9273566942557,5,0.18849975789697224,0.9734747161691756,874479.0832064605,217.0687133396026,98.96850074897316,1941.8781554578172,12988.780453323163,130.3356085926094,13119.116061915773,97684938.19702484,14684627.950387161,189822049.43402165,147216894.51208058,9768493.819702484
14.679737654398231,28.094287817797632,125.01814073635595,19.748897428440902,3660.206851583138,268.21431146603004,3,0.3291392981090591,0.9633671791289301,2087622.3230764545,207.9482358930472,82.4481520740167,1830.7384868558672,9159.396533784973,352.11618738647707,9511.51272117145,70822723.72184262,16602118.481370341,434117379.29469377,351447257.2522939,7082272.372184262
7.129641615089107,29.77300164553694,31.74535988014583,13.764688970164924,4154.629590845849,256.8976180398929,5,0.09095094097309862,0.9653757329385205,597078.1239090096,213.94148839719384,92.86518635257788,1850.5194598170845,6707.7914388266,90.37754802631754,6798.168986852917,50619166.27610683,8318365.848983978,127739782.51849765,100516969.32610436,5061916.627610683
10.474463068991115,40.78186565956366,139.25655340839276,12.448986288548761,3856.2102420675506,379.05674859738536,3,0.11618306641806708,0.9833928862645345,2161795.413852849,207.3010864265966,76.64802676138764,1980.2061453505116,7987.271418867824,424.2410505225094,8411.512469390333,62632121.84708041,15029942.044791501,448142537.92372966,363934156.35618633,6263212.184708041
9.921162930795383,34.03855359046354,85.09629074859136,29.500814382136927,3716.7814229679134,231.5006441150033,5,0.3108424705122823,0.9307406889410891,1601132.772877424,212.1326320044126,92.9006487360452,1900.7517391252445,16139.820141117172,248.84141943614225,16388.661560553315,122029973.97987999,12263241.830640266,339652509.29901135,269547664.4909983,12202997.397987999
10.372634167140701,41.10417056442502,100.17193271389844,15.007512222757034,4639.504081636193,172.02690893971942,6,0.20555027749573845,0.9807109568915411,1826993.5402109493,208.55291985928807,90.05192241515951,1983.9451201467773,9696.609058623366,305.7471032052464,10002.356161828613,74477543.98097585,13575126.359339504,381024837.3750511,307570896.14685124,7447754.398097586
9.739616402628723,48.36452084823595,50.67838454419558,9.80722547021677,1683.908773199155,167.57402522886582,6,0.20642864651720758,0.9028624213336649,999180.9092546502,210.94986646180715,97.34718441448979,2069.3747111947328,7334.486974220394,161.34241135378514,7495.829385574179,55813945.60498533,13263835.13710351,210777079.37845552,168210210.33100897,5581394.560498533
10.487153092074086,43.704822630638304,72.71897811263834,27.355431572398142,2079.3677923483974,232.03980532406217,5,0.06769046292849452,0.9719469359018138,1445485.163032698,214.58750080330373,98.14493704947331,2014.5286156498057,18671.813647236693,225.37609585957205,18897.189743096267,140708474.8270948,14326664.908018993,310183048.5834427,243344684.683237,14070847.48270948
11.279003894909078,27.86156611821052,134.82943489281325,28.02181001329533,1774.850819346887,210.7510592588815,3,0.08803265345630687,0.9537550274029888,2139979.2760365643,208.8836494513736,78.36585623870458,1828.0403350786878,12904.92274023236,379.1902235998899,13284.112963832249,98913505.12869492,12871757.502492266,447006680.928826,360261450.9464873,9891350.512869492
14.862569958668152,43.78067260955664,140.88501109289197,10.902913327935108,4919.799340219135,312.5063015894136,4,0.38636192216019044,0.9033014882601539,2509225.9370962735,206.96787815382547,87.93808570461412,2015.4093880488458,7453.518115358672,436.8322676799696,7890.350383038642,58751548.95210572,21123693.72160296,519329168.0093601,422423425.7656508,5875154.8952105725
7.524369443440207,49.96723550595934,137.42482052246393,17.791936052891653,3894.5106836939203,142.8688045359104,4,0.20936600185690646,0.9357447449253674,1922427.5848313437,209.71323850877,69.06958409498407,2088.975439988532,13705.600598326646,441.65703833270624,14147.257636659353,105340480.36256553,11211325.99491144,403158514.61357427,323637036.49205697,10534048.036256554
6.048691665324809,50.80918221328367,51.87406541711497,19.099127300470908,5283.19493645069,135.68173148482248,4,0.10389295931866305,0.9801474552665905,985376.6590662001,216.08763006278045,93.7894556498064,2098.4541942639303,14937.920696996782,167.4697694585637,15105.390466455347,112474737.4132265,8598881.608259263,212927706.97679558,165886291.002533,11247473.741322652
10.935924535540487,48.76858117005714,124.7005486328806,17.46105497322643,1891.1412963934067,314.8426167274191,4,0.30098401967769683,0.9527881891194683,2307835.5139617906,208.80894771829063,91.37734131165382,2074.1980568860786,13157.39835373633,397.92867025684444,13555.327023993173,100932965.02065317,16525512.38973177,481896705.1772619,388519730.12821877,10093296.502065318
10.644585425226413,38.25704190829513,70.49362006463016,27.49118492862531,4233.998500321078,197.7412621858618,5,0.49393186195684086,0.9545197337421198,1390434.7847535035,213.85313940762805,97.38741546775321,1950.3889598958683,16665.611130478257,211.5230435648439,16877.1341740431,125667141.05992492,13433155.551368302,297348843.8611063,234077057.94680092,12566714.105992492
7.372267917359945,28.56238654171413,48.343096702119844,11.148943209612703,2223.0661796680006,174.6268096205223,4,0.41263919903351454,0.9050088140421279,827994.2810646505,209.67201796570967,84.56582702982787,1836.2960436208973,5243.937483478864,136.57267263151556,5380.510156110379,40063278.622397885,8098912.870492038,173607231.77489227,139391266.26693925,4006327.8622397888
13.423140352981816,26.80724172560795,32.189097771403326,22.424036559160538,5987.649906457775,458.6441051896083,6,0.486261694973916,0.9778956413304583,637435.1835234729,218.69438332237505,97.77532241048048,1815.576089533558,9995.643757519549,89.91039424218125,10085.55415176173,75097036.21401784,14965574.74291001,139403494.36865085,107311003.74290869,7509703.621401784
13.1707207094928,34.026598946572896,50.5065104868079,21.716080498110774,5682.191951074136,322.70515720557194,6,0.2644787678568854,0.9754724302832363,1001718.3815267613,214.71330079745755,97.92651721944341,1900.565383362643,11877.173910996118,147.6783468702606,12024.85225786638,89537049.91207306,16009137.223696122,215082260.16709784,168637388.9736827,8953704.991207307
7.050775601494591,58.8797923276482,115.31429746040979,9.987673183457995,4813.112326643197,311.93600927244665,3,0.3247790190987347,0.925976749791623,1671022.498182124,208.6029936107175,71.54860481736058,2194.0069921002128,8941.261278694272,389.23134602655824,9330.492624720831,69474848.0836713,12074609.494164556,348580295.5116508,281313467.14454347,6947484.80836713
10.812382214226123,30.40269503459708,87.7368122225781,18.314735813789646,1733.2059157009212,234.64171127756822,4,0.29687140307216897,0.949402978190008,1531791.0384794122,209.1303323757049,86.20246865862538,1857.9313344307552,9086.73682183381,250.7830347867617,9337.51985662057,69527172.85239677,12541472.54868973,320343969.00732565,257874115.06689313,6952717.285239678
